adjusted_stat_amount,Time Played,Time,season,team,stat_name,stat_amount
11280.196836910,202.685202341,38105.482972256,2,Houston Outlaws,All Damage Done,2286328.97833539
5.789761971,188.436071389,18.183333333,2,Vancouver Titans,Deaths,1091
545.978491828,192.216768131,1749.103686138,2,New York Excelsior,Time Alive,104946.221168294
544.641056675,162.248828986,1472.789561053,2,Atlanta Reign,Time Alive,88367.373663151
1.106495277,220.516078992,4.066666667,2,Guangzhou Charge,Solo Kills,244
0.895878187,159.619914983,2.383333333,2,Philadelphia Fusion,Solo Kills,143
18.089498817,162.248828986,48.916666667,2,Atlanta Reign,Eliminations,2935
0.869706847,182.820223251,2.65,2,Hangzhou Spark,Solo Kills,159
14139.452174162,182.820223251,43082.963385453,2,Hangzhou Spark,All Damage Done,2584977.8031272
5.444323346,146.207333668,13.266666667,2,Dallas Fuel,Final Blows,796
547.993126531,182.601377966,1667.738333675,2,London Spitfire,Time Alive,100064.300020529
550.872802218,202.685202341,1860.896089695,2,Houston Outlaws,Time Alive,111653.765381695
8.230908173,188.436071389,25.85,2,Vancouver Titans,Final Blows,1551
15.917843490,154.983305467,41.116666667,2,Washington Justice,Eliminations,2467
2.722873917,154.983305467,7.033333333,2,Washington Justice,Critical Hit Kills,422
545.804753560,179.476683405,1632.653782593,2,Seoul Dynasty,Time Alive,97959.22695557
6.170052451,167.259518177,17.2,2,Toronto Defiant,Deaths,1032
4.795121470,158.911511359,12.7,2,Florida Mayhem,Deaths,762
12875.471786739,192.216768131,41248.026250148,2,New York Excelsior,All Damage Done,2474881.57500888
600.000000000,220.516078992,2205.160789919,2,Guangzhou Charge,Time Played,132309.647395147
7.172263255,158.387939702,18.933333333,2,Paris Eternal,Final Blows,1136
