season,stage,map_winner,map_loser,map_name,map_type,match_count
2,One,New York Excelsior,Toronto Defiant,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,San Francisco Shock,Dallas Fuel,Havana,Escort,2
1,Three,Los Angeles Gladiators,Los Angeles Valiant,Junkertown,Escort,2
2,Three,Atlanta Reign,Philadelphia Fusion,Nepal,Control,3
3,OWL 2020 Regular Season,Atlanta Reign,Toronto Defiant,Temple of Anubis,Assault,6
3,OWL 2020 Regular Season,Dallas Fuel,Washington Justice,Numbani,Hybrid,2
1,Two,Florida Mayhem,New York Excelsior,Lijiang Tower,Control,3
1,Four,London Spitfire,Philadelphia Fusion,Watchpoint: Gibraltar,Escort,2
2,Two,Chengdu Hunters,London Spitfire,Rialto,Escort,2
2,Three,San Francisco Shock,Seoul Dynasty,Volskaya Industries,Assault,2
2,Three,San Francisco Shock,Florida Mayhem,Watchpoint: Gibraltar,Escort,2
2,One,Seoul Dynasty,Los Angeles Gladiators,Route 66,Escort,4
2,Two - Title,San Francisco Shock,Vancouver Titans,Blizzard World,Hybrid,2
1,Three - Title,Boston Uprising,Los Angeles Gladiators,Ilios,Control,2
2,One,London Spitfire,Shanghai Dragons,Temple of Anubis,Assault,2
2,One,Hangzhou Spark,Shanghai Dragons,Busan,Control,3
1,Three,Seoul Dynasty,Shanghai Dragons,Volskaya Industries,Assault,2
2,Four,Los Angeles Valiant,Seoul Dynasty,Hanamura,Assault,2
2,Four,San Francisco Shock,Chengdu Hunters,Route 66,Escort,2
1,One,Los Angeles Gladiators,Florida Mayhem,Horizon Lunar Colony,Assault,2
3,OWL 2020 Regular Season,Guangzhou Charge,New York Excelsior,Lijiang Tower,Control,2
1,One,New York Excelsior,Boston Uprising,Junkertown,Escort,2
2,Three,Atlanta Reign,Florida Mayhem,Eichenwalde,Hybrid,2
3,OWL 2020 Regular Season,Vancouver Titans,Los Angeles Gladiators,Lijiang Tower,Control,2
2,One,Vancouver Titans,Guangzhou Charge,Hollywood,Hybrid,2
3,OWL 2020 Regular Season,Boston Uprising,Washington Justice,Busan,Control,5
1,Three,Los Angeles Valiant,San Francisco Shock,Route 66,Escort,2
3,OWL 2020 Regular Season,Florida Mayhem,Philadelphia Fusion,Busan,Control,3
1,Inaugural Championship,Los Angeles Gladiators,London Spitfire,King's Row,Hybrid,2
3,OWL 2020 Regular Season,Vancouver Titans,Toronto Defiant,Temple of Anubis,Assault,2
1,One,London Spitfire,Dallas Fuel,Junkertown,Escort,2
2,Two,San Francisco Shock,Guangzhou Charge,Blizzard World,Hybrid,2
2,One,Paris Eternal,Philadelphia Fusion,Busan,Control,3
2,Two,Seoul Dynasty,Los Angeles Valiant,Oasis,Control,3
1,Two,London Spitfire,Seoul Dynasty,King's Row,Hybrid,2
1,One,Los Angeles Gladiators,Shanghai Dragons,Dorado,Escort,2
2,One,New York Excelsior,Houston Outlaws,Hollywood,Hybrid,2
1,Inaugural Championship,Los Angeles Gladiators,London Spitfire,Junkertown,Escort,2
3,OWL 2020 Regular Season,Hangzhou Spark,Guangzhou Charge,Hanamura,Assault,3
1,Three,Seoul Dynasty,London Spitfire,Volskaya Industries,Assault,3
3,OWL 2020 Regular Season,Florida Mayhem,Houston Outlaws,Busan,Control,2
2,Four,Los Angeles Valiant,Paris Eternal,Busan,Control,3
1,Two,Dallas Fuel,New York Excelsior,Watchpoint: Gibraltar,Escort,2
3,OWL 2020 Regular Season,Florida Mayhem,Vancouver Titans,Junkertown,Escort,4
2,One,Los Angeles Gladiators,Guangzhou Charge,King's Row,Hybrid,3
3,OWL 2020 Regular Season,Los Angeles Valiant,Paris Eternal,Watchpoint: Gibraltar,Escort,2
2,Four,Washington Justice,Toronto Defiant,Blizzard World,Hybrid,2
2,One,Dallas Fuel,Philadelphia Fusion,Numbani,Hybrid,2
2,Two,Houston Outlaws,Vancouver Titans,Busan,Control,2
2,Three,Philadelphia Fusion,Washington Justice,Watchpoint: Gibraltar,Escort,2
2,Three,Guangzhou Charge,Shanghai Dragons,Numbani,Hybrid,2
3,OWL 2020 Regular Season,draw,draw,Eichenwalde,Hybrid,4
3,OWL 2020 Regular Season,Seoul Dynasty,Los Angeles Valiant,Dorado,Escort,2
2,Four,Chengdu Hunters,Boston Uprising,Ilios,Control,2
2,Two,New York Excelsior,Florida Mayhem,Paris,Assault,2
3,OWL 2020 Regular Season,Los Angeles Valiant,Washington Justice,Volskaya Industries,Assault,2
1,Two,Seoul Dynasty,Shanghai Dragons,Lijiang Tower,Control,2
3,OWL 2020 Regular Season,Philadelphia Fusion,Boston Uprising,Junkertown,Escort,2
3,OWL 2020 Regular Season,Houston Outlaws,Florida Mayhem,Junkertown,Escort,2
3,OWL 2020 Regular Season,New York Excelsior,Guangzhou Charge,Nepal,Control,2
2,Two,Los Angeles Gladiators,Chengdu Hunters,Junkertown,Escort,2
1,Three,Philadelphia Fusion,Dallas Fuel,Nepal,Control,3
3,OWL 2020 Regular Season,Chengdu Hunters,Shanghai Dragons,Nepal,Control,2
1,Three,Philadelphia Fusion,Boston Uprising,Route 66,Escort,2
1,One,Houston Outlaws,Dallas Fuel,Eichenwalde,Hybrid,2
3,OWL 2020 Regular Season,Paris Eternal,Washington Justice,Ilios,Control,3
2,Two,San Francisco Shock,Toronto Defiant,Watchpoint: Gibraltar,Escort,2
1,Two,Los Angeles Valiant,Philadelphia Fusion,Nepal,Control,2
2,Two,Vancouver Titans,Houston Outlaws,Eichenwalde,Hybrid,2
1,Three,Houston Outlaws,London Spitfire,Blizzard World,Hybrid,2
1,One,Boston Uprising,London Spitfire,Lijiang Tower,Control,2
2,One,draw,draw,Horizon Lunar Colony,Assault,6
1,Inaugural Championship,London Spitfire,Philadelphia Fusion,Eichenwalde,Hybrid,2
2,Two,Guangzhou Charge,Houston Outlaws,Busan,Control,2
1,One,London Spitfire,Philadelphia Fusion,Ilios,Control,2
2,Two,Washington Justice,Los Angeles Valiant,Temple of Anubis,Assault,4
3,OWL 2020 Regular Season,Los Angeles Gladiators,Atlanta Reign,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,San Francisco Shock,Florida Mayhem,Nepal,Control,2
1,One,Los Angeles Gladiators,San Francisco Shock,Oasis,Control,2
1,Three,Los Angeles Valiant,Boston Uprising,Route 66,Escort,2
2,Four,New York Excelsior,Boston Uprising,Ilios,Control,3
2,Four,Washington Justice,Toronto Defiant,Busan,Control,3
1,Four,Florida Mayhem,Shanghai Dragons,Nepal,Control,3
2,One,Philadelphia Fusion,Washington Justice,Temple of Anubis,Assault,4
1,Four,San Francisco Shock,Shanghai Dragons,Lijiang Tower,Control,3
2,Two,Toronto Defiant,Paris Eternal,Watchpoint: Gibraltar,Escort,4
1,Three - Title,New York Excelsior,Los Angeles Valiant,Ilios,Control,2
3,OWL 2020 Regular Season,Guangzhou Charge,Chengdu Hunters,Temple of Anubis,Assault,2
2,One,Vancouver Titans,Paris Eternal,Ilios,Control,3
1,Three,Philadelphia Fusion,London Spitfire,Oasis,Control,2
1,One,San Francisco Shock,Shanghai Dragons,Ilios,Control,2
2,Four,Chengdu Hunters,Houston Outlaws,Lijiang Tower,Control,3
2,Four,Vancouver Titans,Philadelphia Fusion,Busan,Control,3
2,Four,Atlanta Reign,Boston Uprising,Lijiang Tower,Control,2
2,Three,Hangzhou Spark,Philadelphia Fusion,Oasis,Control,2
2,Three,Seoul Dynasty,Chengdu Hunters,Ilios,Control,3
1,Four,Boston Uprising,Florida Mayhem,Horizon Lunar Colony,Assault,4
2,Four,Los Angeles Gladiators,New York Excelsior,Temple of Anubis,Assault,6
2,Two,Shanghai Dragons,Houston Outlaws,Junkertown,Escort,2
1,Three,New York Excelsior,Seoul Dynasty,Numbani,Hybrid,2
1,Four,Boston Uprising,Philadelphia Fusion,King's Row,Hybrid,2
2,Two,Chengdu Hunters,Paris Eternal,Blizzard World,Hybrid,4
1,One,New York Excelsior,Shanghai Dragons,Eichenwalde,Hybrid,2
1,One,Boston Uprising,Dallas Fuel,Lijiang Tower,Control,2
1,Inaugural Championship,London Spitfire,Los Angeles Gladiators,Oasis,Control,2
2,Three,Guangzhou Charge,Chengdu Hunters,Volskaya Industries,Assault,5
2,Two,Atlanta Reign,Guangzhou Charge,Hanamura,Assault,7
2,Three,Chengdu Hunters,Dallas Fuel,Hollywood,Hybrid,2
1,Two,Florida Mayhem,Dallas Fuel,Watchpoint: Gibraltar,Escort,2
3,OWL 2020 Regular Season,Dallas Fuel,Los Angeles Valiant,Oasis,Control,2
2,Three,Vancouver Titans,Hangzhou Spark,Havana,Escort,2
3,OWL 2020 Regular Season,Los Angeles Gladiators,Houston Outlaws,King's Row,Hybrid,3
2,Season 2 Championship,San Francisco Shock,New York Excelsior,Rialto,Escort,2
2,Three,Los Angeles Valiant,Shanghai Dragons,Dorado,Escort,4
3,OWL 2020 Regular Season,Houston Outlaws,Boston Uprising,Oasis,Control,2
3,OWL 2020 Regular Season,Philadelphia Fusion,Los Angeles Gladiators,Junkertown,Escort,2
1,Two,Los Angeles Valiant,Houston Outlaws,Volskaya Industries,Assault,2
1,Three,Houston Outlaws,Los Angeles Gladiators,Route 66,Escort,2
2,Three,New York Excelsior,Paris Eternal,Volskaya Industries,Assault,2
3,OWL 2020 Regular Season,Dallas Fuel,Houston Outlaws,Hanamura,Assault,4
2,Three,Paris Eternal,Boston Uprising,Volskaya Industries,Assault,2
2,Two,London Spitfire,Paris Eternal,King's Row,Hybrid,4
2,Four,Vancouver Titans,London Spitfire,Temple of Anubis,Assault,2
1,One,Philadelphia Fusion,Houston Outlaws,Lijiang Tower,Control,2
2,One - Title,Vancouver Titans,San Francisco Shock,Dorado,Escort,2
2,Three,Philadelphia Fusion,Atlanta Reign,Horizon Lunar Colony,Assault,2
1,Four,New York Excelsior,Philadelphia Fusion,Oasis,Control,2
2,One,Vancouver Titans,Chengdu Hunters,Nepal,Control,2
1,Four,New York Excelsior,Florida Mayhem,Oasis,Control,3
1,One,Dallas Fuel,Seoul Dynasty,Junkertown,Escort,2
2,Four,Los Angeles Gladiators,Dallas Fuel,Busan,Control,2
2,Two,Seoul Dynasty,Hangzhou Spark,Lijiang Tower,Control,2
1,One,Florida Mayhem,Philadelphia Fusion,Horizon Lunar Colony,Assault,2
1,Two,Los Angeles Gladiators,Los Angeles Valiant,Hanamura,Assault,5
1,Two,Boston Uprising,Dallas Fuel,Lijiang Tower,Control,2
1,Two,London Spitfire,San Francisco Shock,Route 66,Escort,2
2,Season 2 Championship,Vancouver Titans,Seoul Dynasty,Busan,Control,3
1,One,Boston Uprising,Philadelphia Fusion,Ilios,Control,2
2,Two,Shanghai Dragons,Chengdu Hunters,Lijiang Tower,Control,2
1,Three,New York Excelsior,Philadelphia Fusion,Oasis,Control,3
2,Two,Chengdu Hunters,Los Angeles Valiant,Watchpoint: Gibraltar,Escort,2
2,Two,Boston Uprising,Los Angeles Gladiators,Oasis,Control,3
3,OWL 2020 Regular Season,Shanghai Dragons,Chengdu Hunters,Dorado,Escort,4
1,Two,Houston Outlaws,London Spitfire,King's Row,Hybrid,3
3,OWL 2020 Regular Season,San Francisco Shock,Dallas Fuel,Eichenwalde,Hybrid,2
2,Three,London Spitfire,Toronto Defiant,Volskaya Industries,Assault,2
3,OWL 2020 Regular Season,Hangzhou Spark,Guangzhou Charge,Nepal,Control,3
1,Inaugural Championship,Boston Uprising,Philadelphia Fusion,Oasis,Control,3
2,Three,San Francisco Shock,Seoul Dynasty,Nepal,Control,3
3,OWL 2020 Regular Season,Houston Outlaws,Toronto Defiant,Rialto,Escort,2
1,Three,Florida Mayhem,Shanghai Dragons,Volskaya Industries,Assault,2
1,Two,San Francisco Shock,Shanghai Dragons,Nepal,Control,3
1,Four,Philadelphia Fusion,San Francisco Shock,Watchpoint: Gibraltar,Escort,4
1,Three,Los Angeles Valiant,Florida Mayhem,Numbani,Hybrid,2
1,Four,San Francisco Shock,Boston Uprising,King's Row,Hybrid,2
1,Four - Title,New York Excelsior,Dallas Fuel,Watchpoint: Gibraltar,Escort,4
1,Four,Boston Uprising,New York Excelsior,Lijiang Tower,Control,2
1,Four,San Francisco Shock,Houston Outlaws,Blizzard World,Hybrid,2
1,Two,Dallas Fuel,Florida Mayhem,Nepal,Control,2
2,Season 2 Championship,Hangzhou Spark,Atlanta Reign,Watchpoint: Gibraltar,Escort,4
2,Season 2 Championship,Seoul Dynasty,Vancouver Titans,Numbani,Hybrid,2
2,Two,Paris Eternal,Florida Mayhem,Blizzard World,Hybrid,2
1,One,Dallas Fuel,London Spitfire,Oasis,Control,2
2,Four,Washington Justice,Florida Mayhem,King's Row,Hybrid,2
3,OWL 2020 Regular Season,Florida Mayhem,Toronto Defiant,Blizzard World,Hybrid,2
1,Three,Houston Outlaws,Dallas Fuel,Blizzard World,Hybrid,4
1,One,Seoul Dynasty,Shanghai Dragons,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,Seoul Dynasty,Hangzhou Spark,Busan,Control,2
2,Two - Title,San Francisco Shock,Hangzhou Spark,Hanamura,Assault,2
2,Three - Title,Shanghai Dragons,Vancouver Titans,Volskaya Industries,Assault,4
2,One,Atlanta Reign,Chengdu Hunters,Numbani,Hybrid,4
2,Three,Los Angeles Gladiators,Shanghai Dragons,Oasis,Control,2
2,Three,Hangzhou Spark,Washington Justice,Ilios,Control,2
2,Two,Vancouver Titans,Boston Uprising,King's Row,Hybrid,2
2,Three,Chengdu Hunters,Dallas Fuel,Dorado,Escort,2
2,Three,Seoul Dynasty,Chengdu Hunters,Watchpoint: Gibraltar,Escort,2
1,Three,London Spitfire,Los Angeles Valiant,Oasis,Control,2
1,Two - Title,London Spitfire,Philadelphia Fusion,King's Row,Hybrid,4
1,Two,London Spitfire,New York Excelsior,Ilios,Control,2
3,OWL 2020 Regular Season,Paris Eternal,Atlanta Reign,Dorado,Escort,2
3,OWL 2020 Regular Season,Chengdu Hunters,New York Excelsior,Nepal,Control,2
1,Four,Seoul Dynasty,Shanghai Dragons,King's Row,Hybrid,2
2,Two,Vancouver Titans,Hangzhou Spark,Watchpoint: Gibraltar,Escort,2
1,Four,London Spitfire,San Francisco Shock,Nepal,Control,2
2,Two - Title,Vancouver Titans,New York Excelsior,Rialto,Escort,2
1,Two,London Spitfire,Dallas Fuel,Route 66,Escort,2
2,Season 2 Championship,Seoul Dynasty,Guangzhou Charge,King's Row,Hybrid,2
1,Four,Dallas Fuel,Boston Uprising,Oasis,Control,2
1,Four,Los Angeles Valiant,Boston Uprising,Hanamura,Assault,2
2,One,Boston Uprising,Houston Outlaws,Ilios,Control,3
1,Two,Seoul Dynasty,San Francisco Shock,Hollywood,Hybrid,2
3,OWL 2020 Regular Season,Dallas Fuel,Los Angeles Valiant,Lijiang Tower,Control,3
1,Two,Boston Uprising,Shanghai Dragons,King's Row,Hybrid,2
2,One,Florida Mayhem,Chengdu Hunters,King's Row,Hybrid,2
2,Season 2 Championship,San Francisco Shock,Los Angeles Gladiators,King's Row,Hybrid,2
2,Three,New York Excelsior,London Spitfire,Eichenwalde,Hybrid,2
3,OWL 2020 Regular Season,Los Angeles Gladiators,Dallas Fuel,Hanamura,Assault,4
3,OWL 2020 Regular Season,Dallas Fuel,San Francisco Shock,Horizon Lunar Colony,Assault,2
3,OWL 2020 Regular Season,San Francisco Shock,Los Angeles Valiant,King's Row,Hybrid,2
1,Three,Florida Mayhem,Dallas Fuel,Temple of Anubis,Assault,2
2,Two,Seoul Dynasty,Los Angeles Gladiators,Watchpoint: Gibraltar,Escort,4
2,Two,Los Angeles Gladiators,Los Angeles Valiant,Eichenwalde,Hybrid,2
1,Four,Seoul Dynasty,Los Angeles Gladiators,King's Row,Hybrid,3
2,Two,Boston Uprising,Atlanta Reign,Busan,Control,2
1,Two,Los Angeles Gladiators,Florida Mayhem,Hollywood,Hybrid,2
2,Four,San Francisco Shock,Vancouver Titans,Busan,Control,2
1,Three,San Francisco Shock,Dallas Fuel,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,Shanghai Dragons,London Spitfire,King's Row,Hybrid,2
2,Two,Dallas Fuel,Los Angeles Valiant,Temple of Anubis,Assault,2
3,OWL 2020 Regular Season,Dallas Fuel,San Francisco Shock,Numbani,Hybrid,2
3,OWL 2020 Regular Season,Toronto Defiant,Washington Justice,Lijiang Tower,Control,2
1,One,Dallas Fuel,Shanghai Dragons,Oasis,Control,2
3,OWL 2020 Regular Season,Houston Outlaws,London Spitfire,Junkertown,Escort,2
1,Three,Boston Uprising,Houston Outlaws,Nepal,Control,2
2,Four,Washington Justice,Florida Mayhem,Ilios,Control,2
3,OWL 2020 Regular Season,Shanghai Dragons,London Spitfire,Watchpoint: Gibraltar,Escort,4
1,One,Los Angeles Valiant,San Francisco Shock,Temple of Anubis,Assault,4
2,Three,Vancouver Titans,Atlanta Reign,Hollywood,Hybrid,2
2,One,Seoul Dynasty,Chengdu Hunters,Ilios,Control,3
2,Four,San Francisco Shock,Chengdu Hunters,Hollywood,Hybrid,2
1,Two,Philadelphia Fusion,Florida Mayhem,Nepal,Control,2
2,Two,Los Angeles Valiant,Chengdu Hunters,Busan,Control,2
1,Four,Dallas Fuel,Seoul Dynasty,Oasis,Control,3
1,Four,Seoul Dynasty,Florida Mayhem,Dorado,Escort,4
1,Two,Boston Uprising,Florida Mayhem,Volskaya Industries,Assault,2
1,Two,Houston Outlaws,Seoul Dynasty,King's Row,Hybrid,3
2,Three,Atlanta Reign,Vancouver Titans,Paris,Assault,3
1,Two,Los Angeles Gladiators,Los Angeles Valiant,Lijiang Tower,Control,2
2,Four,Toronto Defiant,London Spitfire,Ilios,Control,2
1,Three,Dallas Fuel,Los Angeles Valiant,Numbani,Hybrid,3
3,OWL 2020 Regular Season,Seoul Dynasty,Guangzhou Charge,Volskaya Industries,Assault,4
2,Four,Atlanta Reign,Hangzhou Spark,Temple of Anubis,Assault,2
2,One,Houston Outlaws,Florida Mayhem,Horizon Lunar Colony,Assault,4
2,One,Los Angeles Gladiators,Guangzhou Charge,Temple of Anubis,Assault,2
2,Two,Seoul Dynasty,Houston Outlaws,Oasis,Control,3
1,Four,New York Excelsior,Shanghai Dragons,Blizzard World,Hybrid,2
2,Three,Philadelphia Fusion,Boston Uprising,Numbani,Hybrid,2
3,OWL 2020 Regular Season,Philadelphia Fusion,Vancouver Titans,Oasis,Control,2
1,Two,Dallas Fuel,New York Excelsior,Lijiang Tower,Control,2
2,Three,Guangzhou Charge,Washington Justice,Volskaya Industries,Assault,2
1,One,Boston Uprising,Los Angeles Valiant,Eichenwalde,Hybrid,4
1,One,San Francisco Shock,Florida Mayhem,Junkertown,Escort,2
1,Four,Houston Outlaws,Boston Uprising,Hanamura,Assault,2
3,OWL 2020 Regular Season,Los Angeles Gladiators,Vancouver Titans,Nepal,Control,3
1,One,London Spitfire,New York Excelsior,Dorado,Escort,2
2,One,Houston Outlaws,Atlanta Reign,King's Row,Hybrid,2
3,OWL 2020 Regular Season,Paris Eternal,London Spitfire,Nepal,Control,2
1,One,Boston Uprising,Los Angeles Gladiators,Numbani,Hybrid,2
2,Three,Houston Outlaws,San Francisco Shock,Nepal,Control,3
2,Three,Guangzhou Charge,Los Angeles Valiant,Horizon Lunar Colony,Assault,4
3,OWL 2020 Regular Season,Guangzhou Charge,Chengdu Hunters,Oasis,Control,4
2,Four,Hangzhou Spark,Chengdu Hunters,Havana,Escort,4
2,Two,Boston Uprising,Los Angeles Gladiators,Rialto,Escort,2
2,Three,Atlanta Reign,San Francisco Shock,Ilios,Control,3
3,OWL 2020 Regular Season,Washington Justice,Houston Outlaws,Lijiang Tower,Control,2
1,Four,New York Excelsior,Shanghai Dragons,Dorado,Escort,2
2,Three,Shanghai Dragons,Los Angeles Valiant,Oasis,Control,2
1,Four,Los Angeles Gladiators,Philadelphia Fusion,Lijiang Tower,Control,3
2,One,Atlanta Reign,Toronto Defiant,Horizon Lunar Colony,Assault,6
2,Two,Philadelphia Fusion,Toronto Defiant,Busan,Control,2
2,Three,Shanghai Dragons,Los Angeles Valiant,Numbani,Hybrid,2
1,Three,Seoul Dynasty,Houston Outlaws,Ilios,Control,2
3,OWL 2020 Regular Season,Chengdu Hunters,Hangzhou Spark,Ilios,Control,3
2,Four,New York Excelsior,Hangzhou Spark,Ilios,Control,2
1,Four,Florida Mayhem,Seoul Dynasty,Hanamura,Assault,2
2,Two,Vancouver Titans,Toronto Defiant,King's Row,Hybrid,2
3,OWL 2020 Regular Season,Philadelphia Fusion,Paris Eternal,Hanamura,Assault,2
2,Two,New York Excelsior,Philadelphia Fusion,Lijiang Tower,Control,2
2,Two,Atlanta Reign,Washington Justice,Busan,Control,2
2,Two,Washington Justice,Boston Uprising,Blizzard World,Hybrid,2
1,One,Houston Outlaws,Florida Mayhem,Junkertown,Escort,2
1,Two - Title,New York Excelsior,Philadelphia Fusion,Hollywood,Hybrid,2
1,Two,Los Angeles Valiant,Boston Uprising,Route 66,Escort,2
1,One,Houston Outlaws,Los Angeles Gladiators,Dorado,Escort,2
2,Two,San Francisco Shock,Guangzhou Charge,Paris,Assault,3
2,Three,Philadelphia Fusion,Boston Uprising,Watchpoint: Gibraltar,Escort,2
2,Four,Washington Justice,Boston Uprising,Lijiang Tower,Control,3
1,Four,Seoul Dynasty,Boston Uprising,Lijiang Tower,Control,2
3,OWL 2020 Regular Season,New York Excelsior,Shanghai Dragons,Eichenwalde,Hybrid,4
2,Three,Philadelphia Fusion,Boston Uprising,Nepal,Control,2
1,Two,New York Excelsior,San Francisco Shock,Lijiang Tower,Control,2
1,One,London Spitfire,Houston Outlaws,Dorado,Escort,2
1,One,Houston Outlaws,London Spitfire,Oasis,Control,2
1,Two,London Spitfire,Seoul Dynasty,Hanamura,Assault,4
3,OWL 2020 Regular Season,Shanghai Dragons,New York Excelsior,Busan,Control,2
3,OWL 2020 Regular Season,Los Angeles Valiant,Los Angeles Gladiators,Hollywood,Hybrid,2
1,Three,Boston Uprising,Seoul Dynasty,Nepal,Control,3
2,Four,Florida Mayhem,Boston Uprising,Hanamura,Assault,4
3,OWL 2020 Regular Season,New York Excelsior,Houston Outlaws,Havana,Escort,2
3,OWL 2020 Regular Season,Dallas Fuel,Toronto Defiant,Hanamura,Assault,2
2,Three,San Francisco Shock,London Spitfire,Havana,Escort,4
1,Two,New York Excelsior,Boston Uprising,Watchpoint: Gibraltar,Escort,2
3,OWL 2020 Regular Season,Philadelphia Fusion,Boston Uprising,King's Row,Hybrid,2
3,OWL 2020 Regular Season,New York Excelsior,Washington Justice,Horizon Lunar Colony,Assault,2
1,One,Houston Outlaws,Boston Uprising,Dorado,Escort,2
1,One,London Spitfire,San Francisco Shock,Junkertown,Escort,2
1,Four - Title,New York Excelsior,Dallas Fuel,Horizon Lunar Colony,Assault,2
2,Three,Atlanta Reign,Shanghai Dragons,Numbani,Hybrid,4
1,Three,Boston Uprising,Philadelphia Fusion,Ilios,Control,2
2,Two,Vancouver Titans,Toronto Defiant,Junkertown,Escort,2
1,Two,Florida Mayhem,Dallas Fuel,Ilios,Control,2
2,Three,San Francisco Shock,Boston Uprising,Dorado,Escort,2
1,One,Houston Outlaws,Los Angeles Gladiators,Temple of Anubis,Assault,2
1,One,Los Angeles Gladiators,Los Angeles Valiant,Horizon Lunar Colony,Assault,2
3,OWL 2020 Regular Season,Shanghai Dragons,Hangzhou Spark,Dorado,Escort,2
2,Three,Guangzhou Charge,Chengdu Hunters,Eichenwalde,Hybrid,4
2,Season 2 Championship,Hangzhou Spark,Seoul Dynasty,Lijiang Tower,Control,2
2,Four,London Spitfire,Guangzhou Charge,Blizzard World,Hybrid,2
